po_id,do_id,sku_id,line_item_status,order_status,product_family,product_division,display_name,product_type,index,id,score
SA368109801,7325797795,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202512,dadd8291-db3e-4e7b-9e52-e52ed7933a10,1.0
SA368109801,7325797795,L-INST/A1-EQ55,Delivered,Delivered,television-home-theater-accessories,televisions-home-theater,Professional TV mounting,Installation,usa-order-line-item-feed-v5.0.0-202512,2adf3a69-5430-4ee9-840c-bc26b825c4d9,1.0
SA564604213,7325700874,L-INST/A1-EQ55,Delivered,Delivered,television-home-theater-accessories,televisions-home-theater,Professional TV mounting,Installation,usa-order-line-item-feed-v5.0.0-202512,a1508059-5e98-4efb-a58e-717754960b11,1.0
SA108873851,7324336699,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202512,b6068f3a-58d1-4596-9c41-2a74d07e5337,1.0
SA568475416,7325953605,WD90F53AVBUS,Delivered,Delivered,washers,home-appliances,5.3 cu. ft. Bespoke AI Laundry Vented Combo™ All-in-One Ultra Capacity Washer and Electric Dryer with AI Home in Brushed Black,Physical,usa-order-line-item-feed-v5.0.0-202512,12bc2556-adf3-4927-8b00-333213fe6d46,1.0
SA508668663,7325950429,HA-INST-MWO00,Delivered,PartiallyDelivered,microwaves,home-appliances,Install Microwave - OTR,Installation,usa-order-line-item-feed-v5.0.0-202512,7b4bb3a4-9468-4790-ad1b-97654f009b44,1.0
SA508668663,7325950429,DW90F89T0UMTAA,Shipped,PartiallyDelivered,dishwashers,home-appliances,38 dBA Bespoke Smart Dishwasher with 3rd Rack Washing System in Fingerprint Resistant Matte Black Steel ,Physical,usa-order-line-item-feed-v5.0.0-202512,574dbfbc-7ff9-484e-b026-21a077df2718,1.0
SA556542753,7325701723,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202512,ba7a0dce-977d-4a4f-b64f-b64d2ef0f68d,1.0
SA168178656,7325665946,RF23BB86004MAA,Delivered,Delivered,refrigerators,home-appliances,Bespoke 4-Door French Door Refrigerator (23 cu. ft.) with Beverage Center™ in Morning Blue Glass Top Panels and White Glass Middle and Bottom Panels,Physical,usa-order-line-item-feed-v5.0.0-202512,0779c5e9-3eac-40ee-8328-2ecfaa23f3d8,1.0
SA552706106,7325745866,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202512,f98b22b1-e875-4d67-a2db-ba2eda84d42e,1.0
SA169317766,7324100701,L-INST/A1-EQ55,Delivered,Delivered,television-home-theater-accessories,televisions-home-theater,Professional TV mounting,Installation,usa-order-line-item-feed-v5.0.0-202512,2e96c0bb-d5b7-4aa1-b1b5-1cca5cacb891,1.0
SA305291786,7325116577,RF70F29DERAA,Delivered,Delivered,refrigerators,home-appliances,Bespoke 29 cu. ft. 4-Door French Door Refrigerator with Inner Beverage Center™ & FlexZone™ Drawer in Stainless Steel,Physical,usa-order-line-item-feed-v5.0.0-202512,5d8a5f68-2815-49bb-8df0-5b05de300420,1.0
SA138559546,7325981114,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202512,20a33e3a-e14b-42c3-82a6-667f21110b5f,1.0
SA559686516,7325769276,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202512,e6578af8-68eb-401a-936c-e3a6dcb3a20c,1.0
SA336998251,7325713459,NQ70CG600DSRAA,Delivered,Delivered,wall-ovens,home-appliances,"30"" Microwave Combination Wall Oven with Steam Cook in Stainless Steel",Physical,usa-order-line-item-feed-v5.0.0-202512,6a95aa0b-0c10-4bd1-8e3f-1c9631d88fd7,1.0
SA168801026,7326113119,HA-INST-WAS00,Delivered,Delivered,washers,home-appliances,Install Washer,Installation,usa-order-line-item-feed-v5.0.0-202512,00ba5fe8-68f4-41ca-8e47-e58de5d200ec,1.0
SA168801026,7326113119,DVG45T6000W/A3,Delivered,Delivered,dryers,home-appliances,7.5 cu. ft. Gas Dryer with Sensor Dry in White,Physical,usa-order-line-item-feed-v5.0.0-202512,32ee3c35-25b0-46f3-a090-afbee21255e5,1.0
SA104832489,7325340832,DW80CG5450MTAA,Delivered,Delivered,dishwashers,home-appliances,AutoRelease Smart 46dBA Dishwasher with StormWash™ in Matte Black Steel,Physical,usa-order-line-item-feed-v5.0.0-202512,1fc38506-2711-4c1e-9db7-de0dd5923f37,1.0
SA104832489,7325340832,HA-HAUL-AWY,Delivered,Delivered,refrigerators,home-appliances,Haul away Old Appliance,Installation,usa-order-line-item-feed-v5.0.0-202512,38c8ad94-31cb-4a97-9ca8-dd328ea35f58,1.0
SA007887266,7325340797,NV51CB700S12AA,Delivered,Delivered,wall-ovens,home-appliances," Bespoke 30"" White Glass Single Wall Oven with AI Pro Cooking™ Camera",Physical,usa-order-line-item-feed-v5.0.0-202512,0f836c16-6517-441d-875e-51fad7130eea,1.0
SA057471196,7325977010,WD90F53AVBUS,Delivered,Delivered,washers,home-appliances,5.3 cu. ft. Bespoke AI Laundry Vented Combo™ All-in-One Ultra Capacity Washer and Electric Dryer with AI Home in Brushed Black,Physical,usa-order-line-item-feed-v5.0.0-202512,1746c31f-fc90-46ab-9e4a-b99ccef4f97f,1.0
SA031516133,7325948779,QN65LS03FWFXZA,Delivered,Delivered,tvs,televisions-home-theater,"65"" Class The Frame Pro LS03FW Neo QLED 4K Art Mode Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,3e32a27b-4c68-4004-8256-5fb3cc488ae1,1.0
SA056483016,7323819536,HA-INST-WAS00,Delivered,Delivered,washers,home-appliances,Install Washer,Installation,usa-order-line-item-feed-v5.0.0-202512,2348c7a0-ca1a-49c9-a54d-a157a68cead6,1.0
SA507946863,7325459399,WD53DBA900HBA1,Delivered,Delivered,all-in-one-washer-dryer-combo,home-appliances,5.3 cu. ft. Bespoke AI Laundry Ventless Heat Pump Dryer Combo™ All-in-One Ultra Capacity Washer with AI Home in Brushed Black,Physical,usa-order-line-item-feed-v5.0.0-202512,00d7fe84-71c9-45de-af1d-672a03fb1ca0,1.0
SA334267264,7325863840,QN65S90FAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"65"" Class OLED S90F 4K Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,61614ae2-00ed-47ff-a655-134ac233e562,1.0
SA003233710,7325952965,HA-INST-WAS00,Delivered,Delivered,washers,home-appliances,Install Washer,Installation,usa-order-line-item-feed-v5.0.0-202512,411b5b22-5bd9-4543-bb00-5f2a70aa52fc,1.0
SA155308211,7325273317,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202512,1c395eda-02e8-4d11-abc8-d62a1740da7a,1.0
SA307437281,7325573676,DV45DG6000HWA2,Delivered,Delivered,dryers,home-appliances,7.5 cu. ft. Large Capacity Ventless Hybrid Heat Pump Dryer with Wi-Fi in White,Physical,usa-order-line-item-feed-v5.0.0-202512,1d6ec385-dfe6-4c69-ac00-7cf5b80ca172,1.0
SA165379880,7326028943,QN55QN70FAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"55"" Class Neo QLED 4K QN70F Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,08b445cb-83e4-441a-bcd3-b170cd34a6b9,1.0
SA359897053,7325573684,HA-HAUL-AWY,Delivered,Delivered,refrigerators,home-appliances,Haul away Old Appliance,Installation,usa-order-line-item-feed-v5.0.0-202512,7534dffa-9b7b-4149-8449-bac4df4ce90d,1.0
SA507590900,7325573650,HA-INST-BESPOKE00,Delivered,Delivered,refrigerators,home-appliances,Install Bespoke Refrigerator,Installation,usa-order-line-item-feed-v5.0.0-202512,679074ea-fe58-4a92-94b7-eb5520e7ac12,1.0
SA362616637,7325573663,NSI6DG9500SRAA,Delivered,Delivered,ranges,home-appliances,Bespoke 6.3 cu. ft. Smart Slide-In Induction Range with Ambient Edge Lighting™ & Air Sous Vide in Stainless Steel,Physical,usa-order-line-item-feed-v5.0.0-202512,229801c9-d918-4c6a-96b4-839d9d83a1b3,1.0
SA352105190,7325573659,WA45T3200AW/A4,Delivered,Delivered,washers,home-appliances,4.5 cu. ft. Top Load Washer with Vibration Reduction Technology+ in White,Physical,usa-order-line-item-feed-v5.0.0-202512,f6ab6f66-7261-449d-b992-2f2352bb2389,1.0
SA365080756,7325863857,QN75QN1EFAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"75"" Class Neo QLED 4K QN1EF Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,b617ab39-ca04-4439-8d47-db9e270e82d0,1.0
SA036750581,7324808787,WE702NB/US,Delivered,Delivered,home-appliances-accessories,home-appliances,Bespoke AI Laundry Combo™ Pedestal with Storage Drawer in Brushed Black,Physical,usa-order-line-item-feed-v5.0.0-202512,512ae0f6-eb0f-4b83-b466-55088f1937d8,1.0
SA502793605,7325683602,HA-HAUL-AWY,Delivered,Delivered,refrigerators,home-appliances,Haul away Old Appliance,Installation,usa-order-line-item-feed-v5.0.0-202512,4c9d21d9-26ed-48fa-a636-63c9c337a250,1.0
SA067077323,7325459419,DVE55A7300E/A3,Delivered,Delivered,dryers,home-appliances,7.4 cu. ft. Smart Electric Dryer with Steam Sanitize+ in Ivory,Physical,usa-order-line-item-feed-v5.0.0-202512,d3c77790-5299-4e74-a7e1-76c3492a0808,1.0
SA067077323,7325459419,WA55A7300AE/US,Delivered,Delivered,washers,home-appliances,5.5 cu. ft. Extra-Large Capacity Smart Top Load Washer with Super Speed Wash in Ivory,Physical,usa-order-line-item-feed-v5.0.0-202512,2b2ff68d-7bf8-47fc-a5c0-fa05dffeca36,1.0
SA060116266,7324512957,LS55CG970NNXGO,Delivered,Delivered,monitors,computing,"55"" Odyssey Ark 2nd Gen. 4K UHD 165Hz 1ms(GtG) Quantum Mini-LED Curved Gaming Screen",Physical,usa-order-line-item-feed-v5.0.0-202512,b59b85c6-6238-49ff-845f-6d6abc990aaf,1.0
SA307162050,7326028951,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202512,09199862-5487-4655-b85d-b1f49833d5f6,1.0
SA039064291,7326427878,WA52DG5500AWUS,Delivered,Delivered,washers,home-appliances,5.2 cu. ft. WA5500D Top load Washer With Large Capacity (5.2 cu. ft.) and Super Speed,Physical,usa-order-line-item-feed-v5.0.0-202512,91e45588-417c-4bb9-8b96-ad6126508a12,1.0
SA552146700,7325573691,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202512,8ca24bb8-a8f0-4fdf-905f-55b3ef78bd40,1.0
SA009141996,7326028957,QN65LS03FWFXZA,Delivered,Delivered,tvs,televisions-home-theater,"65"" Class The Frame Pro LS03FW Neo QLED 4K Art Mode Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,e23cdaa7-db52-41f1-bf92-27552557682b,1.0
SA305757261,7326028941,QN65Q7FAAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"65"" Class QLED Q7F 4K Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,5f8d344f-39e9-4be2-9868-4f4a2088397d,1.0
SA353373301,7325701089,QN75LS03FWFXZA,Delivered,PartiallyDelivered,tvs,televisions-home-theater,"75"" Class The Frame Pro LS03FW Neo QLED 4K Art Mode Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,7d3f4526-eb70-4e0f-b2eb-dc6db4b0fbb8,1.0
SA150468781,7325958226,HA-HAUL-AWY,Delivered,Delivered,refrigerators,home-appliances,Haul away Old Appliance,Installation,usa-order-line-item-feed-v5.0.0-202512,76e71f79-3a4d-4d3a-b074-45e0fdfa1230,1.0
SA331618107,7303945820,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202507,d8453b2f-fcfd-4bdc-b471-1c891aa3cc73,1.0
SA352615860,7324722690,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202510,19a2ba0e-49c6-4aad-b994-e1ec6a0d909e,1.0
SA352615860,7324722690,RF30BB6600APAA,Delivered,Delivered,refrigerators,home-appliances,Bespoke 3-Door French Door Refrigerator (30 cu. ft.) with Customizable Door Panel Colors and Beverage Center™,Physical,usa-order-line-item-feed-v5.0.0-202510,4c911dd0-5a8c-43b4-9998-61006efbe18c,1.0
SA500024960,7325102908,HA-INST-WAS00,ReplacementRefused,Delivered,washers,home-appliances,Install Washer,Installation,usa-order-line-item-feed-v5.0.0-202511,ea9e6d07-0d23-4a33-979f-32c33c82a039,1.0
SA500024960,7325102908,WD90F53AVSUS,ReplacementRefused,Delivered,washers,home-appliances,5.3 cu. ft. Bespoke AI Laundry Vented Combo™ All-in-One Ultra Capacity Washer and Electric Dryer with AI Home in Dark Steel,Physical,usa-order-line-item-feed-v5.0.0-202511,865581f4-538c-42ef-88c9-7ec26631e3b0,1.0
SA505904470,7320100842,ME21DG6500SRAA,Delivered,Delivered,microwaves,home-appliances,Bespoke 2.1 cu. ft. Over-the-Range Microwave with Edge to Edge Glass Display in Fingerprint Resistant Stainless Steel,Physical,usa-order-line-item-feed-v5.0.0-202511,32b329a4-6652-47e4-94bc-05546c514e87,1.0
SA153688483,7323708123,RF29BB86004MAA,Delivered,Delivered,refrigerators,home-appliances,Bespoke 4-Door French Door Refrigerator (29 cu. ft.) with Beverage Center™ in Morning Blue Glass Top Panels and White Glass Middle and Bottom Panels ,Physical,usa-order-line-item-feed-v5.0.0-202511,7dac41d0-5e6d-4749-94ba-f3abcb30700b,1.0
SA363114200,7321935443,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202511,dd94faf9-2476-44fa-8e38-e3a963f80ec9,1.0
SA553241903,7324723153,HA-INST-REF00,Delivered,Delivered,refrigerators,home-appliances,Install Refrigerator,Installation,usa-order-line-item-feed-v5.0.0-202511,7c45cf79-ea8e-41ce-a799-4c176b74b97b,1.0
SA132127316,7322801224,QN75QN70FAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"75"" Class Neo QLED 4K QN70F Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202511,caf53156-1f7a-4d7a-914e-183734d30f7f,1.0
SA563914840,7324123291,HA-INST-REF00,Delivered,Delivered,refrigerators,home-appliances,Install Refrigerator,Installation,usa-order-line-item-feed-v5.0.0-202511,65270d84-b07e-4655-bf96-64a325ace7af,1.0
SA509007616,7321460510,HA-INST-RNG0G,Delivered,Delivered,ranges,home-appliances,Install Appliance - Gas,Installation,usa-order-line-item-feed-v5.0.0-202511,c5d915fd-2eaf-455b-bd91-a63bdbca62cb,1.0
SA062988103,7322476376,NQ70CB700D12AA,Delivered,Delivered,wall-ovens,home-appliances,"Bespoke 30"" Microwave Combination Wall Oven with Flex Duo™ in White Glass",Physical,usa-order-line-item-feed-v5.0.0-202511,28fcee76-2e70-4292-a76a-68932c6aec47,1.0
SA062988103,7322476376,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202511,37fcb794-d323-403e-ad00-742d7c2733b3,1.0
SA062988103,7322476376,HA-HAUL-AWY,Delivered,Delivered,refrigerators,home-appliances,Haul away Old Appliance,Installation,usa-order-line-item-feed-v5.0.0-202511,805ee6d6-75ee-4215-9693-a65dea282390,1.0
SA062988103,7322476376,HA-HAUL-AWY,Delivered,Delivered,refrigerators,home-appliances,Haul away Old Appliance,Installation,usa-order-line-item-feed-v5.0.0-202511,a97b42a3-7a1f-4a21-bd11-6bc45326f7c4,1.0
SA333382033,7325573624,HA-HAUL-AWY,Delivered,Delivered,refrigerators,home-appliances,Haul away Old Appliance,Installation,usa-order-line-item-feed-v5.0.0-202511,b01876f0-eea5-4db2-8b63-ba42434e0d99,1.0
SA157520616,7323882838,HA-HAUL-AWY,Delivered,Delivered,refrigerators,home-appliances,Haul away Old Appliance,Installation,usa-order-line-item-feed-v5.0.0-202511,1f123d43-0f2e-463e-9f36-8c3638e618f6,1.0
SA301742421,7325252524,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202511,e95a0294-b72b-41ce-b196-80a4533bdc38,1.0
SA134176920,7323946867,DVE54CG7150DA3,Delivered,Delivered,dryers,home-appliances,7.4 cu. ft. Smart Electric Dryer with Pet Care Dry and Steam Sanitize+ in Brushed Navy,Physical,usa-order-line-item-feed-v5.0.0-202511,a1853a65-a005-4956-8287-a5eb9805cefe,1.0
SA137658561,7324659801,DW80B7070US/AA,Delivered,Delivered,dishwashers,home-appliances,AutoRelease Smart 42dBA Dishwasher with StormWash+™ and Smart Dry in Stainless Steel,Physical,usa-order-line-item-feed-v5.0.0-202511,65faaec7-20a3-4bc1-9486-81bbc0ab47b1,1.0
SA137658561,7324659801,HA-INST-MWO00,Delivered,Delivered,microwaves,home-appliances,Install Microwave - OTR,Installation,usa-order-line-item-feed-v5.0.0-202511,b1bfc133-c9c7-4ac9-8e42-a499136cddfb,1.0
SA102465067,7325189966,HA-INST-BESPOKE00,Delivered,Delivered,refrigerators,home-appliances,Install Bespoke Refrigerator,Installation,usa-order-line-item-feed-v5.0.0-202511,6819d599-bf80-4a5a-ba0d-2325f04c3208,1.0
SA564871723,7325189949,ME21DG6700SRAA,Delivered,Delivered,microwaves,home-appliances,Bespoke 2.1 cu. ft. Over-the-Range Microwave with Auto Dimming Glass Touch Controls in Fingerprint Resistant Stainless Steel,Physical,usa-order-line-item-feed-v5.0.0-202511,706706b3-3da5-4935-b55e-ccef88285b5b,1.0
SA338481380,7324475362,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202511,05e2ad2a-b7f7-475a-bf65-34066073d228,1.0
SA338481380,7324475362,QN65Q6FAAFXZA,Delivered,Delivered,tvs,televisions-home-theater,65 Inch Class QLED Q6F 4K Smart TV (2025),Physical,usa-order-line-item-feed-v5.0.0-202511,73b494d4-02c4-4fcb-bc37-29e5707c7cad,1.0
SA338481380,7324475362,QN55Q6FAAFXZA,Delivered,Delivered,tvs,televisions-home-theater,55 Inch Class QLED Q6F 4K Smart TV (2025),Physical,usa-order-line-item-feed-v5.0.0-202511,76026631-10ff-446c-a6f2-a607bf24d6bb,1.0
SA301646730,7321789453,DW80CG4051SRAA,Shipped,PartiallyDelivered,dishwashers,home-appliances,AutoRelease 51dBA Fingerprint Resistant Dishwasher with 3rd Rack in Stainless Steel,Physical,usa-order-line-item-feed-v5.0.0-202511,7c91cbdb-21ac-4049-9fc7-886daf263a3d,1.0
SA308980633,7325340808,NSG6DB870012AA,Delivered,Delivered,ranges,home-appliances,Bespoke 6.0 cu. ft. Smart Slide-In Gas Range with Smart Oven Camera & Illuminated Precision Knobs in White Glass,Physical,usa-order-line-item-feed-v5.0.0-202511,c53258a4-4e80-401a-a2b5-761328a6083d,1.0
SA308980633,7325340808,DW90F89T0U12AA,Delivered,Delivered,dishwashers,home-appliances,38 dBA Bespoke Smart Dishwasher with 3rd Rack Washing System in White Glass,Physical,usa-order-line-item-feed-v5.0.0-202511,f33e8ee0-9037-493f-90cc-92706cc7d54b,1.0
SA069024416,7325571053,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202511,b6d1076b-ace9-4087-9c0f-4a37d3d290c9,1.0
SA354299740,7324311342,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202511,56cfee9a-03c2-428c-a0d0-030394d37a7c,1.0
SA102283961,7324123341,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202511,ca1d7aaa-66fc-44ca-835a-e1a1cb848175,1.0
SA108408254,7325340824,DW90F89T0U12AA,Delivered,PartiallyDelivered,dishwashers,home-appliances,38 dBA Bespoke Smart Dishwasher with 3rd Rack Washing System in White Glass,Physical,usa-order-line-item-feed-v5.0.0-202511,421705b0-5231-4019-a010-ea1421bfef80,1.0
SA307279458,7322746567,HA-HAUL-AWY,Delivered,Delivered,refrigerators,home-appliances,Haul away Old Appliance,Installation,usa-order-line-item-feed-v5.0.0-202511,82aea2b9-3d90-474e-986b-21846e63520b,1.0
SA307279458,7322746567,WD90F53AVSUS,Delivered,Delivered,all-in-one-washer-dryer-combo,home-appliances,5.3 cu. ft.  Bespoke AI Laundry Vented Combo™ All-in-One Ultra Capacity Washer and Electric Dryer with AI Home in Dark Steel,Physical,usa-order-line-item-feed-v5.0.0-202511,8efdf455-4f6b-4bf9-bea2-b278d0591c6a,1.0
SA307279458,7322746567,HA-INST-BESPOKE00,Delivered,Delivered,refrigerators,home-appliances,Install Bespoke Refrigerator,Installation,usa-order-line-item-feed-v5.0.0-202511,450a0b82-b536-4140-8d6e-785720d0fb95,1.0
SA064626501,7326028917,QN98QN90FAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"98"" Class Neo QLED 4K QN90F Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202511,7d34522a-8a66-4290-81b3-cb72c46fdb01,1.0
SA505866003,7325769255,DM_CE_STANDARD_LARGE,Delivered,PartiallyDelivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202511,bde94406-cb8b-4e0f-b9d1-f008046afdc8,1.0
SA369005733,7325863823,QN75QN1EFAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"75"" Class Neo QLED 4K QN1EF Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202511,67c3a6fe-8db8-49df-9e91-9e931f5e4093,1.0
SA159036583,7325449370,ME11A7510DS/AA,Delivered,Delivered,microwaves,home-appliances,"1.1 cu. ft. Smart SLIM Over-the-Range Microwave with 400 CFM Hood Ventilation, Wi-Fi & Voice Control in Stainless Steel",Physical,usa-order-line-item-feed-v5.0.0-202511,5d7afd29-2a0f-4502-94e7-f6f0210df682,1.0
SA107753231,7325246183,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202511,7bb68431-e25b-4f17-86e5-64318f0651c4,1.0
SA033340816,7325573644,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202511,32d34c86-8b2e-44f1-9c5d-c1b7aba2fadf,1.0
SA033340816,7325573644,RF29DB960012AA,Delivered,Delivered,refrigerators,home-appliances,Bespoke 29 cu. ft. 4-Door Flex™ Refrigerator with Beverage Center™ & Customizable Door Panels in White Glass,Physical,usa-order-line-item-feed-v5.0.0-202511,7782a89d-aca5-4374-a137-537db5b0a98b,1.0
SA060422103,7325573626,HA-INST-REF00,Delivered,Delivered,refrigerators,home-appliances,Install Refrigerator,Installation,usa-order-line-item-feed-v5.0.0-202511,46059217-2a6f-4680-835e-d1c9d757ffc1,1.0
SA001864933,7324205307,QN98QN90FAFXZA,Shipped,PartiallyDelivered,tvs,televisions-home-theater,"98"" Class Neo QLED 4K QN90F Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202511,13c510df-d0ff-4759-9b51-9afc8e06fb14,1.0
SA003180800,7325267698,QN75QN1EFAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"75"" Class Neo QLED 4K QN1EF Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202511,499d845a-4953-4089-8e51-35d8c3c8a121,1.0
